task,feature_set,model,fold,run_id,seed,scenario,window_start_s,window_end_s,true_target,top_features,top_mean_abs_shap
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,330,340,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.24588795 | 0.10284704 | 0.069616453 | 0.064734604 | 0.009593495
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,340,350,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.23382338 | 0.1001429 | 0.066950472 | 0.06356994 | 0.0038578006
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,350,360,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_ack_ratio,0.23266411 | 0.10377704 | 0.074001176 | 0.067046393 | 0.017954617
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,360,370,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.22772611 | 0.092709382 | 0.069187293 | 0.063109956 | 0.0074758862
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,370,380,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.2262235 | 0.11581872 | 0.071810268 | 0.065456731 | 0.0035142922
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,380,390,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.20805249 | 0.11906435 | 0.071293595 | 0.064796111 | 0.0085293571
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,390,400,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.22989522 | 0.097428427 | 0.067268122 | 0.063210467 | 0.0043353511
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,400,410,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.23345782 | 0.091870887 | 0.068469764 | 0.064319638 | 0.006565749
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,410,420,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.20366888 | 0.10652461 | 0.069207529 | 0.06351453 | 0.016443869
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,420,430,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.23780565 | 0.10846084 | 0.068799979 | 0.065048468 | 0.006756167
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,430,440,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_ack_ratio,0.22274038 | 0.083417277 | 0.067895148 | 0.063179148 | 0.0063933721
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,440,450,dio_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | root_mac_acked_delta,0.15786054 | 0.067968767 | 0.063080379 | 0.061532931 | 0.039602116
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,450,460,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.23382338 | 0.1001429 | 0.066950472 | 0.06356994 | 0.0038578006
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,460,470,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.24707829 | 0.10084122 | 0.066697109 | 0.063862295 | 0.0078228601
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,470,480,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.23174669 | 0.10309748 | 0.067748514 | 0.063875655 | 0.0058527512
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,480,490,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.2128368 | 0.078534935 | 0.068381237 | 0.063878634 | 0.0083601951
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,490,500,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.20459912 | 0.11550658 | 0.069552169 | 0.063654131 | 0.010788475
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,500,510,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.2324726 | 0.088939473 | 0.069821235 | 0.064515651 | 0.010294373
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,510,520,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_ack_ratio,0.24087859 | 0.094356168 | 0.068522677 | 0.06394336 | 0.0034203175
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,520,530,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.2177695 | 0.11344619 | 0.06994692 | 0.063099888 | 0.011429052
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,190,200,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.23198867 | 0.099425936 | 0.069869097 | 0.064595156 | 0.0050349526
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,200,210,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.2381963 | 0.085898468 | 0.068459264 | 0.063848696 | 0.0063820562
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,210,220,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.23382338 | 0.1001429 | 0.066950472 | 0.06356994 | 0.0038578006
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,220,230,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.23382338 | 0.1001429 | 0.066950472 | 0.06356994 | 0.0038578006
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,230,240,dio_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | client_mac_ack_ratio,0.25939325 | 0.068821293 | 0.063294407 | 0.038317615 | 0.0093491063
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,240,250,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.19064237 | 0.10715431 | 0.069792953 | 0.065732085 | 0.01044929
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,250,260,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.23403592 | 0.097113352 | 0.067255454 | 0.063252407 | 0.0044108387
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,260,270,dio_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | root_mac_acked_delta,0.15040657 | 0.066400176 | 0.062905707 | 0.047152798 | 0.033567417
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,270,280,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.18215591 | 0.1020886 | 0.06954535 | 0.064091886 | 0.034373616
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,280,290,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.22588437 | 0.10841042 | 0.069052085 | 0.064757369 | 0.0052893924
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,290,300,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.20823902 | 0.094244239 | 0.070102815 | 0.063161559 | 0.014703885
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,300,310,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.24193071 | 0.10537117 | 0.068215033 | 0.064454359 | 0.0069593783
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,310,320,dio_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_rx_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.2410527 | 0.068401098 | 0.067751524 | 0.063639445 | 0.0068114936
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,320,330,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.20599282 | 0.11075808 | 0.069466863 | 0.063458633 | 0.015211831
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,330,340,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.24096155 | 0.083222708 | 0.069317636 | 0.0638281 | 0.0073185181
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,340,350,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.23819863 | 0.11324362 | 0.071240702 | 0.065759187 | 0.0056995415
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,350,360,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.22716095 | 0.080963492 | 0.070264381 | 0.063448626 | 0.011000132
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,360,370,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.24121544 | 0.10492045 | 0.067774838 | 0.064387523 | 0.0075193967
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,370,380,dio_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | root_mac_tx_attempts_delta,0.22115127 | 0.06842319 | 0.063100058 | 0.049573288 | 0.017428126
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,380,390,dio_flood,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.13601718 | 0.13553296 | 0.069036369 | 0.063894793 | 0.030511271
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,390,400,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.231571 | 0.087865571 | 0.069447657 | 0.062957826 | 0.0086464751
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,400,410,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.23758294 | 0.10776314 | 0.071752114 | 0.065394141 | 0.0093019056
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,410,420,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.22557347 | 0.11987367 | 0.073580835 | 0.065428827 | 0.018994127
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,420,430,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.21094312 | 0.08396473 | 0.069635985 | 0.061934838 | 0.015018977
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,430,440,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_ack_ratio,0.19925665 | 0.10874444 | 0.073328764 | 0.06810002 | 0.01386167
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,440,450,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.20366888 | 0.10652461 | 0.069207529 | 0.06351453 | 0.016443869
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,450,460,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.24163792 | 0.089928637 | 0.068791369 | 0.064069929 | 0.0054537596
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,460,470,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.23258164 | 0.090104239 | 0.067642628 | 0.064135941 | 0.0065486736
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,470,480,dio_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta | client_mac_rx_delta,0.25158901 | 0.070557641 | 0.064110831 | 0.032128083 | 0.019816267
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,480,490,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.15690715 | 0.083951936 | 0.06948626 | 0.063286676 | 0.033229607
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,490,500,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.22161259 | 0.10323547 | 0.07056655 | 0.063423471 | 0.0070402113
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,500,510,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.23781255 | 0.11538699 | 0.06990197 | 0.065087519 | 0.011836657
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,510,520,dio_flood,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.12401543 | 0.1176759 | 0.069211639 | 0.06410388 | 0.031694493
attack_subtype,mac,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,520,530,dio_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.25814356 | 0.075177987 | 0.069017723 | 0.064492189 | 0.01505507
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,190,200,dis_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | root_mac_acked_delta,0.25322314 | 0.069062703 | 0.064541999 | 0.0470453 | 0.012503302
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,200,210,dis_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.21417609 | 0.10309888 | 0.070414412 | 0.065032028 | 0.011704217
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,210,220,dis_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_tx_attempts_delta,0.24808853 | 0.080344562 | 0.068108658 | 0.065158531 | 0.0046043916
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,220,230,dis_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | root_mac_tx_attempts_delta,0.24893514 | 0.068600824 | 0.064418544 | 0.019856608 | 0.0091955055
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,230,240,dis_flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | root_mac_acked_delta,0.24592164 | 0.068081635 | 0.064571528 | 0.039002358 | 0.012276438
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,240,250,dis_flood,client_mac_rx_delta | root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.069937581 | 0.069438872 | 0.068509777 | 0.064498475 | 0.040979862
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,270,280,dis_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_ack_ratio,0.25319022 | 0.071140385 | 0.0699884 | 0.061012132 | 0.014263622
attack_subtype,mac,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,280,290,dis_flood,root_mac_rx_delta | client_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | root_mac_acked_delta,0.23239328 | 0.0792281 | 0.066243255 | 0.063565793 | 0.01334058
